candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,program_level_priority_reason_context,drilldown_selection_scope,program_level_reported_target_context_signal,program_context_grain,program_context_disclaimer,project_performance_attributed,drilldown_role,project_id,account_code,account_name_budget_api,activity_code,activity_name_budget_api,subactivity_code,project_name,project_original_budget,project_current_budget,project_expenditure,project_remaining_amount,project_carryover,project_unused,execution_rate,budget_share_within_candidate,remaining_share_within_candidate,budget_rank_within_candidate,project_financial_signal_types,project_status,structural_change_type,financial_quality_level,rank_confidence,budget_ranking_eligible,execution_ranking_eligible,source_trace_v2,work_lane,work_item_status,work_queue_order,work_queue_order_within_ministry,mean_scenario_rank,scenario_rank_range,mean_scenario_rank_within_ministry,scenario_rank_range_within_ministry,exploratory_consensus_order,all_scenario_top_5,all_scenario_top_5_within_ministry,review_intensity,review_intensity_order,next_action,evidence_status,independent_signal_family_count,repeated_signal_family_count,execution_review_signal,project_review_group,project_review_order_within_candidate,review_sequence_overall,review_sequence_within_ministry
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1158:402,110,일반회계,1158,첨단융합기술개발,402,글로벌 프론티어지원(R&D),23934000000,23934000000,23934000000,0,0,0,1.0,0.027979221914836035,0.0,8.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,8,1209,247
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1158:411,110,일반회계,1158,첨단융합기술개발,411,혁신성장동력프로젝트(R&D)(과기정통부),19929000000,19929000000,19929000000,0,0,0,1.0,0.023297314011062397,0.0,9.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,9,1210,248
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:306,110,일반회계,1138,바이오·의료기술개발,306,범부처 재생의료기술개발사업(R&D),19050500000,19050500000,19050500000,0,0,0,1.0,0.0222703337130686,0.0,10.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,10,1211,249
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1159:415,110,일반회계,1159,차세대정보·컴퓨팅기술개발,415,슈퍼컴퓨터 개발 선도(R&D),13700000000,13700000000,13700000000,0,0,0,1.0,0.016015515176454154,0.0,11.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,11,1212,250
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:404,110,일반회계,1138,바이오·의료기술개발,404,뇌과학원천기술개발(R&D),13611000000,13611000000,13611000000,0,0,0,1.0,0.015911472778592516,0.0,12.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,12,1213,251
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1159:405,110,일반회계,1159,차세대정보·컴퓨팅기술개발,405,양자컴퓨팅 기술개발사업(R&D),11409000000,11409000000,11409000000,0,0,0,1.0,0.013337300193296747,0.0,13.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,13,1214,252
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:432,110,일반회계,1138,바이오·의료기술개발,432,신·변종 감염병 대응 플랫폼 핵심기술 개발사업(R&D),11330000000,11330000000,11330000000,0,0,0,1.0,0.013244947952498216,0.0,14.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,14,1215,253
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:407,110,일반회계,1138,바이오·의료기술개발,407,미래뇌융합기술개발(R&D),11289000000,11289000000,11289000000,0,0,0,1.0,0.013197018308539485,0.0,15.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,15,1216,254
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:422,110,일반회계,1138,바이오·의료기술개발,422,치매극복연구개발사업(R&D),11242000000,11242000000,11242000000,0,0,0,1.0,0.01314207457034289,0.0,16.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,16,1217,255
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1159:413,110,일반회계,1159,차세대정보·컴퓨팅기술개발,413,양자정보과학연구개발생태계조성(R&D),11200000000,11200000000,11200000000,0,0,0,1.0,0.013092975910677847,0.0,17.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,17,1218,256
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1158:422,110,일반회계,1158,첨단융합기술개발,422,과학난제도전융합연구개발(R&D),10500000000,10500000000,10500000000,0,0,0,1.0,0.012274664916260482,0.0,18.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,18,1219,257
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1158:428,110,일반회계,1158,첨단융합기술개발,428,스마트팜 다부처 패키지 혁신기술개발(R&D),10070000000,10070000000,10070000000,0,0,0,1.0,0.011771988162546957,0.0,19.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,19,1220,258
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:444,110,일반회계,1138,바이오·의료기술개발,444,감염병 차세대 백신 기초원천핵심기술개발사업(R&D),10000000000,10000000000,10000000000,0,0,0,1.0,0.011690157063105222,0.0,20.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,20,1221,259
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1159:417,110,일반회계,1159,차세대정보·컴퓨팅기술개발,417,양자컴퓨팅연구인프라구축(R&D),10000000000,10000000000,10000000000,0,0,0,1.0,0.011690157063105222,0.0,20.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,21,1222,260
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1139:417,110,일반회계,1139,나노·소재기술개발,417,PIM인공지능반도체핵심기술개발(소자)(R&D),9906000000,9906000000,9906000000,0,0,0,1.0,0.011580269586712032,0.0,22.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,22,1223,261
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1158:424,110,일반회계,1158,첨단융합기술개발,424,DNA+드론기술개발(R&D),9600000000,9600000000,9600000000,0,0,0,1.0,0.011222550780581013,0.0,23.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,23,1224,262
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:423,110,일반회계,1138,바이오·의료기술개발,423,뇌질환극복연구사업(R&D),9500000000,9500000000,9500000000,0,0,0,1.0,0.01110564920994996,0.0,24.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,24,1225,263
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1139:418,110,일반회계,1139,나노·소재기술개발,418,차세대화합물반도체핵심기술개발(R&D),7500000000,7500000000,7500000000,0,0,0,1.0,0.008767617797328917,0.0,25.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,25,1226,264
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1160:404,110,일반회계,1160,에너지·환경기술개발,404,해양극지기초원천기술개발(R&D),7500000000,7500000000,7500000000,0,0,0,1.0,0.008767617797328917,0.0,25.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,26,1227,265
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:441,110,일반회계,1138,바이오·의료기술개발,441,뇌기능규명·조절기술개발(R&D),7200000000,7200000000,7200000000,0,0,0,1.0,0.008416913085435759,0.0,27.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,27,1228,266
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:433,110,일반회계,1138,바이오·의료기술개발,433,바이오위해평가원팀리노베이션(R&D),6989000000,6989000000,6989000000,0,0,0,1.0,0.00817025077140424,0.0,28.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,28,1229,267
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1138:408,110,일반회계,1138,바이오·의료기술개발,408,오믹스기반정밀의료기술개발사업(R&D),6000000000,6000000000,6000000000,0,0,0,1.0,0.007014094237863133,0.0,29.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,29,1230,268
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,PERFORMANCE_BELOW_TARGET,FULL_POPULATION_REVIEWABLE,True,PROGRAM_YEAR_ACCOUNT,PROGRAM_LEVEL_REFERENCE_NOT_PROJECT_PERFORMANCE,False,PROJECT_FINANCIAL_CONTEXT_ONLY,code:2022:162:110:1100:1158:403,110,일반회계,1158,첨단융합기술개발,403,휴먼플러스융합연구개발챌린지사업(R&D),4680000000,4680000000,4680000000,0,0,0,1.0,0.005470993505533243,0.0,30.0,NONE,OBSERVATION_START,LEFT_CENSORED,CLEAR,MEDIUM,True,True,C:\00_Sookmyunguniv\2026_SUMMER\2026 재정데이터분석경진대회(본선진출)\본선\프로젝트 수행\code\openapi 명세\실데이터\사업별결산세출지출현황\사업별결산세출지출현황_2022.csv,SINGLE_REVIEW,READY_FOR_REVIEW,131,30,66.0,30.0,6.25,6.0,61,False,False,SINGLE_REVIEW,3,표시된 독립 신호의 근거를 확인,LIMITED,1,0,False,LARGE_BUDGET_CONTEXT,30,1231,269
